locked,actualCashBasis,cashNormalizationVersion,originalBeginningCash,originalEndingCash,cashBasisAdjustment,cashBasisProvenance,protectionAuthority,unclassifiedOperatingCosts,expenseClassificationStatus,staffingEvidenceStatus,legalReviewEarmark,legalReviewPayment,unearmarkedOperatingCash,grossForwardOperatingReserve,legalReserveOverlapCredit,variableOperatingCosts,fixedCommittedOperatingCosts,totalModeledOperatingCosts,operatingLedgerDifference,cashReconciliationDifference,actualTaxPayments,taxEarmark,restrictedCash,contingencyProtection,distributionCashCapacity,distributionRequest,earningsEligibilityBalance,distributionStatus,unfundedContinuation,paidMediaSpend,nonPayrollAcquisitionCash,cashAcquisitionIncludingPaidLabor,totalCashAcquisitionCac,month,calendarDate,status,beginningCustomers,openingInvestment,openingExistingCash,openingForecastLegalPayment,openingActualLegalPayment,openingCompanyCash,openingPaymentStatus,forecastExpectedCustomers,plannedNewPayingCustomers,plannedGrossAdditions,realizedGrossAdditions,blockedUnservedDemand,limitingFunctions,acquisitionPhase,acquisitionAuthority,heldAfterPeak,plannedAddsMonthOverMonthChange,plannedAddsMonthOverMonthRate,acquisition.newDirect,acquisition.newPaid,acquisition.newOrganic,acquisition.newReferral,acquisition.newPartner,acquisition.newBreakoutEvent,acquisition.newOther,reactivations,voluntaryChurn,involuntaryChurn,churnedCustomers,activeCustomers,grossNewCustomersByPlan.starter,grossNewCustomersByPlan.growth,grossNewCustomersByPlan.complete,reactivatedCustomersByPlan.starter,reactivatedCustomersByPlan.growth,reactivatedCustomersByPlan.complete,planEnding.starter,planEnding.growth,planEnding.complete,mrr,subscriptionRevenue,overageRevenue,grossRevenue,refundsChargebacks,totalRevenue,revenueBreakdownStatus,grossCashCollections,cashRefundsChargebacks,cashCollections,cashBreakdownStatus,providerCosts,customerVariableCosts,paymentFees,cardProcessingFees,stripeBillingFees,paymentCount,directProviderCosts,salesMarketing,salesAndMarketingFullyLoaded,founderCompensation,founderPay,businessFixedCommittedCosts,businessOperatingCosts,operatingResultBeforeFounderPay,founderAssumedProfitWithdrawals,founderAssumedTotalReceiptsBeforePersonalTax,founderPayEvent,overheadBudgetStatus,headcount.loadedPayroll,headcount.oneTime,contractors.cost,employeeSoftwareExpense,employeePayroll,monthlyPayroll,sharedInfrastructure,baseFixedOperatingCost,customerUsageVariableCosts,stepFixedOperatingCosts,peopleOperatingCosts,directCustomerSupportCash,customerSupport,customerSupportFullyLoaded,fullyLoadedContributionBreakdownStatus,professionalServices,otherOpex,unclassifiedOpex,totalOperatingExpense,opexBreakdownStatus,cashBlendedCac,fullyLoadedBlendedCac,contributionProfit,operatingProfit,beginningCash,additionalFunding,capitalExpenditures,taxReserve,otherCashOutflows,committedCashExpenses,cashFlowBeforeInvestorDistribution,cashBeforeDistribution,eligibleDistributionPoolBeforeReserve,totalDistributionPool,investorDistribution,otherOwnerDistributions,distributionProjectionAvailable,distributionStatus,investorPrincipalRecovered,investorUnrecoveredInvestment,investorCashProfitAfterRecovery,endingCash,forwardReserve,remainingMarket,remainingModeledAcquisitionCapacity,remainingNeverAcquiredAddressableAccounts,cacByChannel.direct,cacByChannel.paid,cacByChannel.organic,cacByChannel.referral,cacByChannel.partnerships,cacByChannel.breakout,cacByChannel.other,cacByChannel.reactivation,directAcquisitionMethod,directTrialDemoConversion,paidAcquisitionMethod,paidTrialDemoConversion,revenuePerCustomer,supportCostPerCustomer,directProviderCostPerCustomer,organization.stage.label,organization.employeeFte,organization.contractorFteEquivalent,organization.founderCapacityUtilization,organization.automaticPlanEnabled,organization.automaticStaffingEnabled,automaticOrganizationEventCount,automaticOrganizationEventSummary
false,,,,,,,,,,,0,0,27462918.705339514,874733.0034460423,0,189278.14281207943,99552,288830.1428120794,0,0,0,0,0,0,26588185.70189347,0,27437918.705339517,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,97,2034-09-01,FORECAST,3628.4335453364556,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,3656.0367589256302,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,92.39678641082493,0,92.39678641082493,3656.0367589256302,60,36,24,0,0,0,1828.1874701245167,1096.7675472218227,731.0817415792906,965143.2187159439,965143.2187159439,0,965143.2187159439,0,965143.2187159439,RECONCILED,965143.2187159434,0,965143.2187159434,RECONCILED,153436.17591062776,35841.966901451655,35841.966901451655,29085.96437044005,6756.002531011604,3656.0367589256307,189278.1428120794,0,24000,6000,6000,93552,282830.1428120794,682313.0759038645,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",81000,0,0,1452,81000,87000,7400,400,189278.1428120794,7400,91752,0,33000,33000,RECONCILED,3300,9252,0,99552,RECONCILED,0,200,718865.0759038645,676313.0759038645,26786605.62943565,0,0,0,0,288830.1428120794,676313.075903864,27462918.705339514,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,27462918.705339514,874733.0034460423,,,,0,,,,,,,,milestone,,cac,,263.98619115622967,9.026167452894386,51.771400369535954,Departmental Organization,11,0,0.5449890229955914,true,true,0,
false,,,,,,,,,,,0,0,28144958.393099077,878723.9296774276,0,190675.17826741346,99552,290227.17826741346,-1.1641532182693481e-10,0,0,0,0,0,27266234.46342165,0,28119958.39309908,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,98,2034-10-01,FORECAST,3656.0367589256302,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,3683.015968713979,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,93.02079021165096,0,93.02079021165096,3683.015968713979,60,36,24,0,0,0,1841.6732704788033,1104.8622884685844,736.4804097665916,972266.8660269775,972266.8660269775,0,972266.8660269775,0,972266.8660269775,RECONCILED,972266.8660269771,0,972266.8660269771,RECONCILED,154568.66629982807,36106.51196758537,36106.51196758537,29300.643905396533,6805.868062188841,3683.01596871398,190675.17826741343,0,24000,6000,6000,93552,284227.17826741346,688039.6877595641,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",81000,0,0,1452,81000,87000,7400,400,190675.17826741343,7400,91752,0,33000,33000,RECONCILED,3300,9252,0,99552,RECONCILED,0,200,724591.6877595641,682039.6877595641,27462918.705339514,0,0,0,0,290227.1782674134,682039.6877595637,28144958.393099077,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,28144958.393099077,878723.9296774276,,,,0,,,,,,,,milestone,,cac,,263.98660073322185,8.960048036805773,51.771477475834196,Departmental Organization,11,0,0.5460856375274042,true,true,0,
false,,,,,,,,,,,0,0,28832575.72810464,882625.060068607,0,192035.8730260371,99552,291587.8730260371,0,0,0,0,0,0,27949950.668036032,0,28807575.728104644,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,99,2034-11-01,FORECAST,3683.015968713979,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,3709.2933612748398,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,93.72260743913934,0,93.72260743913932,3709.2933612748398,60,36,24,0,0,0,1854.8082478214928,1112.7464625351188,741.7386509182282,979205.2080315987,979205.2080315987,0,979205.2080315987,0,979205.2080315987,RECONCILED,979205.2080315986,0,979205.2080315986,RECONCILED,155671.6975285171,36364.17549752001,36364.17549752001,29509.739041298817,6854.436456221191,3709.2933612748407,192035.87302603712,0,24000,6000,6000,93552,285587.8730260371,693617.3350055616,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",81000,0,0,1452,81000,87000,7400,400,192035.87302603712,7400,91752,0,33000,33000,RECONCILED,3300,9252,0,99552,RECONCILED,0,200,730169.3350055616,687617.3350055616,28144958.393099077,0,0,0,0,291587.8730260371,687617.3350055615,28832575.72810464,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,28832575.72810464,882625.060068607,,,,0,,,,,,,,milestone,,cac,,263.986995004099,8.896573224571888,51.771551700628144,Departmental Organization,11,0,0.5471537255391159,true,true,0,
false,,,,,,,,,,,0,0,29525645.213293165,886438.4150259846,0,193365.95215259172,99552,292917.9521525917,0,0,0,0,0,0,28639206.798267182,0,29500645.21329317,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,100,2034-12-01,FORECAST,3709.2933612748398,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,3734.9795125030814,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,94.3138487717587,0,94.3138487717587,3734.9795125030814,60,36,24,0,0,0,1867.6476881739718,1120.4532426851565,746.8785816439532,985987.4373411159,985987.4373411159,0,985987.4373411159,0,985987.4373411159,RECONCILED,985987.4373411157,0,985987.4373411157,RECONCILED,156749.91055456063,36616.04159803109,36616.04159803109,29714.129536643286,6901.91206138781,3734.979512503082,193365.95215259172,0,24000,6000,6000,93552,286917.9521525917,699069.4851885242,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",81000,0,0,1452,81000,87000,7400,400,193365.95215259172,7400,91752,0,33000,33000,RECONCILED,3300,9252,0,99552,RECONCILED,0,200,735621.4851885242,693069.4851885242,28832575.72810464,0,0,0,0,292917.9521525917,693069.485188524,29525645.213293165,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,29525645.213293165,886438.4150259846,,,,0,,,,,,,,milestone,,cac,,263.9873750419407,8.835389829992481,51.77162324593399,Departmental Organization,11,0,0.5481977815705641,true,true,0,
false,,,,,,,,,,,0,0,30224044.175285537,890165.9694968212,0,194666.10449879884,99552,294218.10449879884,0,-3.725290298461914e-9,0,0,0,0,29333878.205788717,0,30199044.17528554,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,101,2035-01-01,FORECAST,3734.9795125030814,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,3760.0877253286867,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,94.89178717439411,0,94.89178717439412,3760.0877253286867,60,36,24,0,0,0,1880.1982411185197,1127.986620281818,751.9028639283492,992617.0664911692,992617.0664911692,0,992617.0664911692,0,992617.0664911692,RECONCILED,992617.0664911689,0,992617.0664911689,RECONCILED,157803.86378751814,36862.24071128069,36862.24071128069,29913.92124584251,6948.319465438183,3760.0877253286876,194666.10449879884,0,24000,6000,6000,93552,288218.10449879884,704398.9619923703,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",81000,0,0,1452,81000,87000,7400,400,194666.10449879884,7400,91752,0,33000,33000,RECONCILED,3300,9252,0,99552,RECONCILED,0,200,740950.9619923703,698398.9619923703,29525645.213293165,0,0,0,0,294218.10449879884,698398.9619923701,30224044.175285537,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,30224044.175285537,890165.9694968212,,,,0,,,,,,,,milestone,,cac,,263.9877415105787,8.776390980908648,51.771692236723595,Departmental Organization,11,0,0.5492183463413045,true,true,0,
false,,,,,,,,,,,0,0,30927652.700853664,893809.653992064,0,195937.00341721633,99552,295489.00341721636,0,0,0,0,0,0,30033843.0468616,0,30902652.700853672,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,102,2035-02-01,FORECAST,3760.0877253286867,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,3784.6310033657164,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,95.45672196297024,0,95.45672196297025,3784.6310033657164,60,36,24,0,0,0,1892.4664066218156,1135.3504968825546,756.8140998613464,999097.528985346,999097.528985346,0,999097.528985346,0,999097.528985346,RECONCILED,999097.5289853456,0,999097.5289853456,RECONCILED,158834.10307273417,37102.900344482165,37102.900344482165,30109.217641584743,6993.68270289742,3784.6310033657173,195937.00341721633,0,24000,6000,6000,93552,289489.00341721636,709608.5255681296,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",81000,0,0,1452,81000,87000,7400,400,195937.00341721633,7400,91752,0,33000,33000,RECONCILED,3300,9252,0,99552,RECONCILED,0,200,746160.5255681296,703608.5255681296,30224044.175285537,0,0,0,0,295489.00341721636,703608.5255681293,30927652.700853664,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,30927652.700853664,893809.653992064,,,,0,,,,,,,,milestone,,cac,,263.98809503405664,8.719476210666961,51.77175879047846,Departmental Organization,11,0,0.5502159484047034,true,true,0,
false,,,,,,,,,,,0,0,31636353.5748171,897371.3555861639,0,197179.30710996935,99552,296731.3071099693,1.1641532182693481e-10,0,0,0,0,0,30738982.219230935,0,31611353.574817106,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,103,2035-03-01,FORECAST,3784.6310033657164,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,3808.6220576469127,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,96.00894571880342,0,96.00894571880342,3808.6220576469127,60,36,24,0,0,0,1904.4585384012873,1142.5486862597745,761.6148329858512,1005432.1810734039,1005432.1810734039,0,1005432.1810734039,0,1005432.1810734039,RECONCILED,1005432.1810734035,0,1005432.1810734035,RECONCILED,159841.16197403276,37338.145135936604,37338.145135936604,30300.11986842278,7038.025267513825,3808.6220576469145,197179.30710996938,0,24000,6000,6000,93552,290731.3071099693,714700.8739634345,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",81000,0,0,1452,81000,87000,7400,400,197179.30710996938,7400,91752,0,33000,33000,RECONCILED,3300,9252,0,99552,RECONCILED,0,200,751252.8739634345,708700.8739634345,30927652.700853664,0,0,0,0,296731.3071099694,708700.873963434,31636353.5748171,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,31636353.5748171,897371.3555861639,,,,0,,,,,,,,milestone,,cac,,263.9884361995718,8.664550984717145,51.77182301774332,Departmental Organization,11,0,0.5511911044216758,true,true,0,
false,,,,,,,,,,,0,0,32350032.21933694,900852.9188943966,0,198393.65896963552,99552,297945.6589696355,0,0,0,0,0,0,31449179.300442547,0,32325032.219336953,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,104,2035-04-01,FORECAST,3808.6220576469127,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,3832.073313206783,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,96.54874444013033,0,96.54874444013036,3832.073313206783,60,36,24,0,0,0,1916.180847215721,1149.5849163760072,766.3075496150544,1011624.3034894806,1011624.3034894806,0,1011624.3034894806,0,1011624.3034894806,RECONCILED,1011624.3034894802,0,1011624.3034894802,RECONCILED,160825.5620500522,37568.09691958333,37568.09691958333,30486.726795156967,7081.370124426362,3832.073313206784,198393.65896963552,0,24000,6000,6000,93552,291945.6589696355,719678.6445198451,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",81000,0,0,1452,81000,87000,7400,400,198393.65896963552,7400,91752,0,33000,33000,RECONCILED,3300,9252,0,99552,RECONCILED,0,200,756230.6445198451,713678.6445198451,31636353.5748171,0,0,0,0,297945.6589696355,713678.6445198447,32350032.21933694,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,32350032.21933694,900852.9188943966,,,,0,,,,,,,,milestone,,cac,,263.9887655601573,8.611526268630989,51.771885022631345,Departmental Organization,11,0,0.5521443194282665,true,true,0,
false,,,,,,,,,,,0,0,33068576.634575676,904256.1470281939,0,199580.68791245917,99552,299132.68791245914,0,0,0,0,0,0,32164320.487547483,0,33043576.63457569,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,105,2035-05-01,FORECAST,3832.073313206783,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,3854.9969155165554,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,97.07639769022741,0,97.07639769022742,3854.9969155165554,60,36,24,0,0,0,1927.63940408183,1156.4628313146245,770.8946801201008,1017677.1031511956,1017677.1031511956,0,1017677.1031511956,0,1017677.1031511956,RECONCILED,1017677.1031511952,0,1017677.1031511952,RECONCILED,161787.81312436116,37792.874788098,37792.874788098,30669.13506603963,7123.739722058368,3854.9969155165563,199580.68791245917,0,24000,6000,6000,93552,293132.68791245914,724544.4152387364,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",81000,0,0,1452,81000,87000,7400,400,199580.68791245917,7400,91752,0,33000,33000,RECONCILED,3300,9252,0,99552,RECONCILED,0,200,761096.4152387364,718544.4152387364,32350032.21933694,0,0,0,0,299132.68791245914,718544.4152387361,33068576.634575676,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,33068576.634575676,904256.1470281939,,,,0,,,,,,,,milestone,,cac,,263.9890836371345,8.560318133374725,51.77194490328563,Departmental Organization,11,0,0.5530760870972087,true,true,0,
false,,,,,,,,,,,0,0,33791877.340692125,907582.802528981,0,200741.00870406927,99552,300293.0087040693,0,7.450580596923828e-9,0,0,0,0,32884294.538163144,0,33766877.34069215,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,106,2035-06-01,FORECAST,3854.9969155165554,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,3877.4047367743583,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,97.5921787421973,0,97.59217874219732,3877.4047367743583,60,36,24,0,0,0,1938.8401434184514,1163.1859931671233,775.3786001887835,1023593.7148205221,1023593.7148205221,0,1023593.7148205221,0,1023593.7148205221,RECONCILED,1023593.7148205215,0,1023593.7148205215,RECONCILED,162728.4135494982,38012.59515457109,38012.59515457109,30847.43915082744,7165.156003743652,3877.404736774359,200741.00870406927,0,24000,6000,6000,93552,294293.0087040693,729300.7061164528,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",81000,0,0,1452,81000,87000,7400,400,200741.00870406927,7400,91752,0,33000,33000,RECONCILED,3300,9252,0,99552,RECONCILED,0,200,765852.7061164528,723300.7061164528,33068576.634575676,0,0,0,0,300293.0087040693,723300.7061164522,33791877.340692125,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,33791877.340692125,907582.802528981,,,,0,,,,,,,,milestone,,cac,,263.9893909223563,8.510847394139448,51.77200275230158,Departmental Organization,11,0,0.5539868899935998,true,true,0,
false,,,,,,,,,,,0,0,34519827.32114155,910834.6082810003,0,201875.22227786813,99552,301427.22227786813,0,0,0,0,0,0,33608992.71286055,0,34494827.32114157,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,107,2035-07-01,FORECAST,3877.4047367743583,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,3899.3083820538604,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,98.09635472049787,0,98.09635472049787,3899.3083820538604,60,36,24,0,0,0,1949.7888661199988,1169.7578838779405,779.7616320559209,1029377.2027272885,1029377.2027272885,0,1029377.2027272885,0,1029377.2027272885,RECONCILED,1029377.2027272879,0,1029377.2027272879,RECONCILED,163647.8504650696,38227.37181279853,38227.37181279853,31021.731393707512,7205.640419091016,3899.3083820538614,201875.22227786813,0,24000,6000,6000,93552,295427.22227786813,733949.9804494204,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",81000,0,0,1452,81000,87000,7400,400,201875.22227786813,7400,91752,0,33000,33000,RECONCILED,3300,9252,0,99552,RECONCILED,0,200,770501.9804494204,727949.9804494204,33791877.340692125,0,0,0,0,301427.22227786813,727949.9804494197,34519827.32114155,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,34519827.32114155,910834.6082810003,,,,0,,,,,,,,milestone,,cac,,263.9896878802621,8.46303927944732,51.77205865711384,Departmental Organization,11,0,0.5548771998248221,true,true,0,
false,,,,,,,,,,,0,0,35252321.96725144,914013.248403599,0,202983.91604625652,99552,302535.91604625655,0,7.450580596923828e-9,0,0,0,0,34338308.71884784,0,35227321.967251465,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,108,2035-08-01,FORECAST,3899.3083820538604,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,3920.7191953145734,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,98.58918673928667,0,98.58918673928665,3920.7191953145734,60,36,24,0,0,0,1960.4912425607615,1176.1819070477643,784.0460457060477,1035030.5621561527,1035030.5621561527,0,1035030.5621561527,0,1035030.5621561527,RECONCILED,1035030.5621561521,0,1035030.5621561521,RECONCILED,164546.6000500407,38437.31599621585,38437.31599621585,31192.102061122787,7245.213935093066,3920.719195314575,202983.91604625655,0,24000,6000,6000,93552,296535.91604625655,738494.6461098961,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",81000,0,0,1452,81000,87000,7400,400,202983.91604625655,7400,91752,0,33000,33000,RECONCILED,3300,9252,0,99552,RECONCILED,0,200,775046.6461098961,732494.6461098961,34519827.32114155,0,0,0,0,302535.91604625655,732494.6461098955,35252321.96725144,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,35252321.96725144,914013.248403599,,,,0,,,,,,,,milestone,,cac,,263.9899749497639,8.416823127613018,51.77211270035125,Departmental Organization,11,0,0.5557474776848418,true,true,0,
false,,,,,,,,,,,0,0,35989259.024044454,917120.3691234395,0,204067.66420485626,99552,303619.66420485626,0,0,0,0,0,0,35072138.65492102,0,35964259.02404448,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),false,0,0,24000,200,109,2035-09-01,FORECAST,3920.7191953145734,25000,0,15000,0,10000,FORECAST prelaunch payment; not actual or verified quote,3941.6482652769205,120,120,120,0,,post_peak_held,FOUNDER_HELD_AFTER_PEAK,true,0,0,120,0,0,0,0,0,0,0,99.07093003765273,0,99.07093003765272,3941.6482652769205,60,36,24,0,0,0,1970.9528155316068,1182.4613896962674,788.2340600490467,1040556.7209978675,1040556.7209978675,0,1040556.7209978675,0,1040556.7209978675,RECONCILED,1040556.7209978668,0,1040556.7209978668,RECONCILED,165425.12776934996,38642.53643550629,38642.53643550629,31358.63938852122,7283.897046985069,3941.648265276922,204067.66420485626,0,24000,6000,6000,93552,297619.66420485626,742937.0567930113,,,Founder pay unchanged,"Starting overhead budget v1: $400 combined conservative planning amount includes Codex, another subscription, website and database; not verified recurring invoices. The first $100 infrastructure tier reference is treated as covered; only higher automatic tier increments are additional. This fixed scenario reference is provisional overlap treatment, not invoice allocation. Explicit manual and dated infrastructure amounts are additional; if intended as replacements, reconcile the baseline before entering them.",81000,0,0,1452,81000,87000,7400,400,204067.66420485626,7400,91752,0,33000,33000,RECONCILED,3300,9252,0,99552,RECONCILED,0,200,779489.0567930113,736937.0567930113,35252321.96725144,0,0,0,0,303619.66420485626,736937.0567930106,35989259.024044454,0,0,0,0,false,Unavailable: configure distribution and tax planning (or explicitly opt into provisional untaxed illustration),0,25000,0,35989259.024044454,917120.3691234395,,,,0,,,,,,,,milestone,,cac,,263.9902525459773,8.372132107957528,51.7721649601628,Departmental Organization,11,0,0.5629402890924412,true,true,0,
